Lon,Lat,Year,Month,Day,Mag,Depth,Hour,Minute,Second,eventID,pvalue,HFassoc,assocwells
-102.124,32.1121,2020,10,7,1.9,10.1487,5,7,55,texnet2020trza,NaN,0,
-102.126,32.1103,2020,10,7,1.6,10.0998,5,8,55,texnet2020trzb,NaN,0,
-103.921,31.3587,2020,10,7,1.5,3,5,12,0,texnet2020trzd,NaN,0,
-104.098,31.737,2020,10,7,1.8,6.8,6,37,38,texnet2020tsbz,NaN,0,
-104.218,31.6007,2020,10,7,1.5,1.9412,10,16,17,texnet2020tsje,NaN,0,
-104.195,31.576,2020,10,7,1.5,9.4479,10,29,13,texnet2020tsjp,NaN,0,
-103.544,31.4417,2020,10,7,1.6,3,10,52,26,texnet2020tskj,NaN,0,
-103.717,31.5131,2020,10,7,1.9,3,11,21,48,texnet2020tslj,NaN,0,
-103.969,31.4891,2020,10,7,1.8,7.854,11,45,9,texnet2020tsmd,NaN,0,
-104.579,31.6475,2020,10,7,1.9,12.3786,12,9,3,texnet2020tsmy,NaN,0,
-104.57,31.6218,2020,10,7,1.5,12.9956,12,9,3,texnet2020tsmx,NaN,0,
-102.141,32.1194,2020,10,7,3,6.8229,12,25,11,texnet2020tsnl,NaN,0,
-104.551,31.7189,2020,10,7,1.8,5.3346,13,37,59,texnet2020tspv,NaN,0,
-104.549,31.7217,2020,10,7,3.3,5.3346,13,43,47,texnet2020tspy,NaN,0,
-104.555,31.7217,2020,10,7,1.9,5.3346,13,52,54,texnet2020tsqi,NaN,0,
-104.564,31.7152,2020,10,7,2.4,4.9233,14,5,7,texnet2020tsqt,NaN,0,
-104.498,31.5153,2020,10,7,1.5,3,14,17,30,texnet2020tsrd,NaN,0,
-104.567,31.6922,2020,10,7,1.5,11.5045,14,36,0,texnet2020tsrt,NaN,0,
-104.559,31.7216,2020,10,7,2.7,5.6431,15,40,32,texnet2020tstw,NaN,0,
-104.551,31.6992,2020,10,7,1.8,8.6767,16,40,36,texnet2020tsvx,NaN,0,
-104.148,31.7039,2020,10,7,1.8,6.7743,19,10,33,texnet2020ttav,NaN,0,
-104.115,31.6329,2020,10,7,1.6,3,19,53,49,texnet2020ttch,NaN,0,
-104.147,31.692,2020,10,7,1.5,7.5969,22,28,20,texnet2020tthi,NaN,0,
-104.262,31.5853,2020,10,7,1.5,7.854,23,20,52,texnet2020ttjb,NaN,0,
-104.099,31.7301,2020,10,7,2.1,6.8,23,58,49,texnet2020ttki,NaN,0,
-104.422,31.6721,2020,10,8,1.5,8.9337,1,8,19,texnet2020ttmq,NaN,0,
-102.154,32.1176,2020,10,8,1.6,7.6054,2,22,3,texnet2020ttpb,NaN,0,
-104.144,31.7003,2020,10,8,1.9,6.2601,4,24,14,texnet2020tttc,NaN,0,
-104.152,31.6911,2020,10,8,1.6,7.9054,5,23,9,texnet2020ttvb,NaN,0,
-101.597,32.406,2020,10,8,2.1,8.3146,6,39,25,texnet2020ttxn,NaN,0,
-104.439,31.6595,2020,10,8,1.7,6.62,9,27,39,texnet2020tuda,NaN,0,
-103.387,30.9652,2020,10,8,1.5,3.5865,9,30,49,texnet2020tude,NaN,0,
-104.329,31.6883,2020,10,8,1.5,7.5969,10,25,39,texnet2020tufa,NaN,0,
-104.307,31.6599,2020,10,8,1.7,4.8205,10,26,41,texnet2020tufc,NaN,0,
-104.338,31.6496,2020,10,8,1.5,9.3451,11,2,17,texnet2020tugd,NaN,0,
-104.236,31.6419,2020,10,8,1.5,8.3168,12,4,36,texnet2020tuih,NaN,0,
-104.002,31.6282,2020,10,8,1.7,8.3168,14,11,37,texnet2020tumm,NaN,0,
-103.969,31.6086,2020,10,8,1.8,3.5351,14,44,55,texnet2020tuno,NaN,0,
-104.218,31.642,2020,10,8,1.9,7.2884,15,19,23,texnet2020tuos,NaN,0,
-103.97,31.6157,2020,10,8,2.5,7.2113,19,20,9,texnet2020tuwq,NaN,0,
-104.066,31.5935,2020,10,8,1.5,3.1237,20,15,36,texnet2020tuyl,NaN,0,
-104.551,31.7024,2020,10,8,1.7,8.6252,21,57,21,texnet2020tvbw,NaN,0,
-104.015,31.6291,2020,10,8,2.6,7.5969,22,0,44,texnet2020tvby,NaN,0,
-104.307,31.6553,2020,10,8,1.7,7.1856,22,40,54,texnet2020tvdg,NaN,0,
-104.001,31.6319,2020,10,8,1.7,7.9054,23,46,21,texnet2020tvfk,NaN,0,
-104,31.6328,2020,10,9,2.3,7.6998,0,6,23,texnet2020tvgb,NaN,0,
-104.113,31.6085,2020,10,9,1.8,7.0828,1,37,36,texnet2020tvjc,NaN,0,
-104.294,31.6329,2020,10,9,1.8,8.2653,2,51,33,texnet2020tvln,NaN,0,
-104.574,31.7178,2020,10,9,3.2,4.512,3,35,30,texnet2020tvmz,NaN,0,
-104.525,31.7201,2020,10,9,3.2,4.7176,3,40,0,texnet2020tvnd,NaN,0,
-103.401,31.1639,2020,10,9,1.5,3,3,57,56,texnet2020tvns,NaN,0,
-104.532,31.7228,2020,10,9,1.7,5.4375,5,15,45,texnet2020tvqh,NaN,0,
-103.331,31.4728,2020,10,9,1.6,7.3655,6,26,26,texnet2020tvsp,NaN,0,
-104.305,31.6847,2020,10,9,2.5,6.1573,10,30,16,texnet2020twar,NaN,0,
-104.592,31.5858,2020,10,9,1.8,3,10,41,56,texnet2020twba,NaN,0,
-104.302,31.6765,2020,10,9,1.5,7.1856,10,42,59,texnet2020twbc,NaN,0,
-104.303,31.6728,2020,10,9,1.6,7.2884,10,43,52,texnet2020twbd,NaN,0,
-103.37,31.1024,2020,10,9,1.7,3.2523,12,0,13,texnet2020twdq,NaN,0,
-104.544,31.7052,2020,10,9,1.5,12.7385,14,24,25,texnet2020twij,NaN,0,
-104.253,31.6147,2020,10,9,1.5,7.0313,14,33,12,texnet2020twis,NaN,0,
-104.542,31.6459,2020,10,9,1.6,3,14,33,51,texnet2020twiu,NaN,0,
-104.555,31.6877,2020,10,9,1.5,9.8592,14,44,44,texnet2020twjb,NaN,0,
-104.375,31.728,2020,10,9,1.5,14.6409,15,21,8,texnet2020twkg,NaN,0,
-104.306,31.6562,2020,10,9,2.4,6.5686,16,45,30,texnet2020twnb,NaN,0,
-104.302,31.6701,2020,10,9,1.6,9.2422,17,23,6,texnet2020twoh,NaN,0,
-104.278,31.7194,2020,10,9,1.6,3,18,5,50,texnet2020twpr,NaN,0,
-104.437,31.672,2020,10,9,1.9,9.3451,18,24,26,texnet2020twqh,NaN,0,
-103.389,31.3039,2020,10,9,1.5,3,18,31,40,texnet2020twqn,NaN,0,
-104.224,31.5887,2020,10,9,1.8,10.8875,22,24,34,texnet2020twyf,NaN,0,
-104.274,31.6105,2020,10,9,1.6,7.2884,23,26,25,texnet2020txag,NaN,0,
-104.536,31.7025,2020,10,10,1.7,7.5969,0,2,5,texnet2020txbl,NaN,0,
-103.977,31.495,2020,10,10,2,5.2318,0,7,19,texnet2020txbq,NaN,0,
-104.288,31.587,2020,10,10,1.9,9.088,0,49,59,texnet2020txda,NaN,0,
-100.908,32.861,2020,10,10,1.8,5.7469,0,52,47,texnet2020txdc,NaN,0,
-104.082,31.6151,2020,10,10,1.7,3,1,2,18,texnet2020txdk,NaN,0,
-104.416,31.6372,2020,10,10,1.9,6.0544,1,6,2,texnet2020txdp,NaN,0,
-104.245,31.7283,2020,10,10,1.7,3,1,46,12,texnet2020txew,NaN,0,
-104.521,31.6291,2020,10,10,1.6,8.5224,3,20,16,texnet2020txhz,NaN,0,
-104.227,31.5762,2020,10,10,1.6,1.8898,3,42,33,texnet2020txis,NaN,0,
-103.967,31.4817,2020,10,10,1.5,1.4784,4,2,18,texnet2020txjj,NaN,0,
-104.002,31.6347,2020,10,10,1.7,6.0544,4,12,34,texnet2020txjs,NaN,0,
-104.198,31.6646,2020,10,10,1.7,3,6,20,28,texnet2020txnx,NaN,0,
-104.548,31.7089,2020,10,10,1.8,9.3451,6,43,22,texnet2020txor,NaN,0,
-103.25,31.0891,2020,10,10,2,2.8666,7,19,32,texnet2020txpw,NaN,0,
-104.155,31.5954,2020,10,10,1.8,3,7,56,23,texnet2020txrd,NaN,0,
-104.54,31.6988,2020,10,10,1.8,9.8592,8,0,1,texnet2020txrf,NaN,0,
-104.378,31.6714,2020,10,10,2.5,6.0544,8,14,4,texnet2020txrq,NaN,0,
-103.943,31.5007,2020,10,10,2,3.3808,8,15,16,texnet2020txrt,NaN,0,
-103.952,31.4914,2020,10,10,1.6,1.9412,8,19,37,texnet2020txrw,NaN,0,
-104.225,31.5983,2020,10,10,1.5,10.1163,9,4,56,texnet2020txti,NaN,0,
-102.301,31.9839,2020,10,10,1.6,8.0945,10,7,48,texnet2020txvk,NaN,0,
-104.292,31.6435,2020,10,10,1.5,6.5686,11,6,3,texnet2020txxi,NaN,0,
-104.279,31.5139,2020,10,10,1.8,3,11,9,18,texnet2020txxl,NaN,0,
-103.777,31.6541,2020,10,10,1.5,3,11,29,47,texnet2020txyd,NaN,0,
-104.088,31.6196,2020,10,10,1.6,8.1111,12,4,2,texnet2020txzg,NaN,0,
-104.167,31.6914,2020,10,10,1.9,7.9568,14,49,17,texnet2020tyes,NaN,0,
-104.148,31.7058,2020,10,10,1.9,7.2884,14,59,57,texnet2020tyfb,NaN,0,
-103.48,31.3385,2020,10,10,1.5,8.9337,16,20,21,texnet2020tyhs,NaN,0,
-104.049,31.6887,2020,10,10,1.7,3,16,35,46,texnet2020tyif,NaN,0,
-104.219,31.5947,2020,10,10,1.8,10.322,17,14,44,texnet2020tyjn,NaN,0,
-104.144,31.5413,2020,10,10,1.8,12.43,17,17,15,texnet2020tyjm,NaN,0,
-104.552,31.7235,2020,10,10,2,5.6431,20,10,33,texnet2020typh,NaN,0,
-104.58,31.6741,2020,10,10,1.8,12.4814,20,15,58,texnet2020typm,NaN,0,
-102.203,32.1194,2020,10,10,1.5,7.9967,20,36,56,texnet2020tyqe,NaN,0,
-104.279,31.6426,2020,10,10,1.7,9.3451,22,8,23,texnet2020tyte,NaN,0,
-104.549,31.6417,2020,10,10,1.7,9.9621,23,26,55,texnet2020tyvu,NaN,0,
-104.245,31.646,2020,10,11,1.5,6.4144,0,2,58,texnet2020tywz,NaN,0,
-104.151,31.6943,2020,10,11,1.5,8.471,0,39,54,texnet2020tyye,NaN,0,
-104.361,31.701,2020,10,11,1.5,14.281,2,0,28,texnet2020tzav,NaN,0,
-103.491,31.3477,2020,10,11,1.6,3,2,3,58,texnet2020tzax,NaN,0,
-103.997,31.6062,2020,10,11,1.7,3,2,28,28,texnet2020tzbt,NaN,0,
-103.952,31.7166,2020,10,11,1.6,1.9412,4,11,11,texnet2020tzfe,NaN,0,
-103.924,31.4419,2020,10,11,1.5,3,4,22,50,texnet2020tzfo,NaN,0,
-103.968,31.5024,2020,10,11,2.2,4.3063,4,52,18,texnet2020tzgn,NaN,0,
-103.967,31.4987,2020,10,11,2.4,7.4941,5,0,13,texnet2020tzgt,NaN,0,
-103.972,31.4905,2020,10,11,1.9,4.9233,5,1,12,texnet2020tzgu,NaN,0,
-104.146,31.709,2020,10,11,1.5,3,5,25,55,texnet2020tzhq,NaN,0,
-104.395,31.629,2020,10,11,2.8,6.0544,6,44,12,texnet2020tzkf,NaN,0,
-104.075,31.5972,2020,10,11,1.5,2.9181,8,19,17,texnet2020tzni,NaN,0,
-104.105,31.6095,2020,10,11,1.6,8.8309,8,33,26,texnet2020tznu,NaN,0,
-104.315,31.6727,2020,10,11,1.8,5.2318,9,24,23,texnet2020tzpm,NaN,0,
-104.361,31.6435,2020,10,11,1.8,3,9,24,23,texnet2020tzpl,NaN,0,
-104.156,31.6754,2020,10,11,1.5,5.129,10,15,10,texnet2020tzre,NaN,0,
-101.575,32.4051,2020,10,11,1.5,8.7793,11,50,5,texnet2020tzuh,NaN,0,
-101.577,32.4033,2020,10,11,2.6,4.3774,12,16,21,texnet2020tzve,NaN,0,
-104.225,31.5616,2020,10,11,1.5,3,14,1,58,texnet2020tzyq,NaN,0,
-104.356,31.6867,2020,10,11,1.5,3,16,43,57,texnet2020uadz,NaN,0,
-104.092,31.6178,2020,10,11,1.8,9.2422,17,3,33,texnet2020uaeq,NaN,0,
-104.112,31.7753,2020,10,11,1.5,10.5276,17,5,23,texnet2020uaes,NaN,0,
-104.072,31.6073,2020,10,11,1.8,10.0135,17,38,39,texnet2020uafu,NaN,0,
-104.082,31.6086,2020,10,11,1.5,8.6252,17,38,40,texnet2020uaft,NaN,0,
-103.86,31.9788,2020,10,11,2.1,6.5686,18,5,15,texnet2020uagr,NaN,0,
-104.583,31.7104,2020,10,11,1.8,7.2884,18,35,16,texnet2020uahs,NaN,0,
-104.385,31.6567,2020,10,11,1.6,6.1573,18,50,6,texnet2020uaid,NaN,0,
-104.548,31.6146,2020,10,11,1.5,3,19,57,28,texnet2020uakk,NaN,0,
-104.097,31.615,2020,10,11,1.5,6.1573,23,48,45,texnet2020uarx,NaN,0,
-103.983,31.4849,2020,10,12,1.7,4.2035,1,21,26,texnet2020uavb,NaN,0,
-104.358,31.5406,2020,10,12,1.6,3,1,59,52,texnet2020uawi,NaN,0,
-104.287,31.6541,2020,10,12,1.7,3,2,11,59,texnet2020uawt,NaN,0,
-104.076,31.6882,2020,10,12,1.5,3,2,21,0,texnet2020uaxa,NaN,0,
-104.546,31.6381,2020,10,12,1.7,11.813,2,36,16,texnet2020uaxn,NaN,0,
-103.835,31.9807,2020,10,12,1.8,6.1573,3,54,3,texnet2020ubac,NaN,0,
-103.867,31.9825,2020,10,12,2,7.5969,4,3,18,texnet2020ubak,NaN,0,
-104.098,31.626,2020,10,12,1.9,6.0544,4,10,47,texnet2020ubaq,NaN,0,
-104.538,31.6441,2020,10,12,1.7,3,4,40,1,texnet2020ubbq,NaN,0,
-102.184,32.1158,2020,10,12,2.1,5.8936,4,40,28,texnet2020ubbr,NaN,0,
-104.52,31.6332,2020,10,12,1.5,6.62,4,46,26,texnet2020ubbv,NaN,0,
-104.237,31.6268,2020,10,12,1.5,9.3965,6,1,50,texnet2020ubeh,NaN,0,
-104.229,31.6194,2020,10,12,1.7,11.0418,6,1,50,texnet2020ubei,NaN,0,
-103.309,31.0474,2020,10,12,1.6,3,6,35,2,texnet2020ubfk,NaN,0,
-104.114,31.6811,2020,10,12,1.5,11.9159,7,3,25,texnet2020ubgi,NaN,0,
-103.922,31.4336,2020,10,12,1.5,3,8,5,46,texnet2020ubik,NaN,0,
-104.229,31.6475,2020,10,12,1.9,6.1573,8,12,3,texnet2020ubip,NaN,0,
-104.069,31.6032,2020,10,12,1.5,3,8,29,6,texnet2020ubje,NaN,0,
-103.973,31.4941,2020,10,12,1.7,0.81001,9,35,51,texnet2020ublj,NaN,0,
-103.157,31.3972,2020,10,12,1.6,3.9464,10,6,22,texnet2020ubmk,NaN,0,
-103.13,31.392,2020,10,12,1.5,4.3063,10,6,22,texnet2020ubmj,NaN,0,
-104.228,31.6516,2020,10,12,2.4,6.62,12,13,45,texnet2020ubqp,NaN,0,
-104.226,31.6392,2020,10,12,1.8,9.2422,15,36,46,texnet2020ubxh,NaN,0,
-103.623,31.4658,2020,10,12,1.5,1.2728,17,13,34,texnet2020ucam,NaN,0,
-104.535,31.709,2020,10,12,1.5,9.3451,19,51,46,texnet2020ucfr,NaN,0,
-103.98,31.6053,2020,10,12,1.8,10.0649,19,56,29,texnet2020ucfv,NaN,0,
-104.496,31.6706,2020,10,12,1.6,6.8771,22,48,46,texnet2020ucln,NaN,0,
-103.631,31.1882,2020,10,13,1.5,3,0,52,18,texnet2020ucpp,NaN,0,
-104.539,31.6979,2020,10,13,1.5,8.4196,3,21,59,texnet2020ucuo,NaN,0,
-102.132,32.1176,2020,10,13,2.5,6.8718,4,23,29,texnet2020ucwo,NaN,0,
-104.01,31.5864,2020,10,13,1.6,8.8823,5,51,59,texnet2020uczm,NaN,0,
-104.209,31.609,2020,10,13,2,6.0544,6,9,7,texnet2020udab,NaN,0,
-104.225,31.5836,2020,10,13,1.5,1.8898,6,22,15,texnet2020udal,NaN,0,
-104.227,31.545,2020,10,13,1.5,8.6767,7,5,22,texnet2020udbx,NaN,0,
-102.344,31.9254,2020,10,13,2.9,6.8229,8,25,45,texnet2020udeo,NaN,0,
-104.217,31.6797,2020,10,13,1.6,3,8,27,12,texnet2020uden,NaN,0,
-102.345,31.9244,2020,10,13,2.1,5.9181,8,41,2,texnet2020udfb,NaN,0,
-104.214,31.5708,2020,10,13,1.6,9.9106,13,8,25,texnet2020udnx,NaN,0,
-104.081,31.6063,2020,10,13,1.5,14.2296,16,7,28,texnet2020udtu,NaN,0,
-104.368,31.66,2020,10,13,1.6,6.8257,18,25,18,texnet2020udyi,NaN,0,
-102.181,32.1213,2020,10,13,1.8,6.0403,19,3,21,texnet2020udzq,NaN,0,
-103.968,31.4822,2020,10,14,1.5,4.9233,0,17,27,texnet2020uejy,NaN,0,
-104.315,31.6203,2020,10,14,1.6,8.7281,1,24,52,texnet2020ueme,NaN,0,
-103.351,31.2756,2020,10,14,1.7,3,2,20,20,texnet2020uenz,NaN,0,
-103.978,31.6472,2020,10,14,1.6,3,7,16,36,texnet2020uexu,NaN,0,
-103.993,31.574,2020,10,14,1.7,10.4762,7,16,37,texnet2020uexs,NaN,0,
-104.547,31.7079,2020,10,14,1.5,8.3168,8,55,59,texnet2020ufbb,NaN,0,
-104.541,31.6083,2020,10,14,1.5,7.1342,8,56,1,texnet2020ufbc,NaN,0,
-103.608,31.287,2020,10,14,1.5,5.6431,12,12,46,texnet2020ufho,NaN,0,
-104.235,31.5895,2020,10,14,1.9,6.0544,12,19,4,texnet2020ufht,NaN,0,
-104.099,31.6214,2020,10,14,2.1,6.6714,13,12,36,texnet2020ufjn,NaN,0,
-103.753,31.5813,2020,10,14,1.7,4.7947,14,19,55,texnet2020uflu,NaN,0,
-104.208,31.6366,2020,10,14,1.8,3.895,18,2,7,texnet2020uftc,NaN,0,
-103.443,31.3095,2020,10,14,1.5,4.9747,19,57,33,texnet2020ufwx,NaN,0,
-104.099,31.7306,2020,10,14,2.2,6.5429,20,14,54,texnet2020ufxl,NaN,0,
-104.141,31.4719,2020,10,14,1.5,3,22,10,20,texnet2020ugbg,NaN,0,
-104.435,31.6793,2020,10,14,1.9,7.2884,22,14,8,texnet2020ugbk,NaN,0,
-104.152,31.7106,2020,10,15,2,7.2113,1,6,25,texnet2020ughc,NaN,0,
-104.564,31.7078,2020,10,15,1.7,8.9337,2,13,51,texnet2020ugjh,NaN,0,
-104.565,31.7078,2020,10,15,1.7,4.6148,2,15,46,texnet2020ugjj,NaN,0,
-104.204,31.5819,2020,10,15,1.6,10.1163,4,9,45,texnet2020ugnd,NaN,0,
-104.103,31.7347,2020,10,15,2.9,6.7486,4,29,31,texnet2020ugnu,NaN,0,
-104.092,31.7299,2020,10,15,1.5,9.2422,4,35,44,texnet2020ugnz,NaN,0,
-103.211,30.9327,2020,10,15,1.8,3.278,4,40,52,texnet2020ugod,NaN,0,
-104.096,31.7271,2020,10,15,1.8,8.8309,4,42,2,texnet2020ugoe,NaN,0,
-104.236,31.5941,2020,10,15,1.7,6.1573,4,42,44,texnet2020ugog,NaN,0,
-104.567,31.7105,2020,10,15,1.6,10.0649,5,46,4,texnet2020ugqi,NaN,0,
-104.426,31.6321,2020,10,15,1.7,11.7616,10,59,40,texnet2020uhaq,NaN,0,
-104.348,31.7176,2020,10,15,1.7,12.2244,13,0,37,texnet2020uhep,NaN,0,
-103.355,31.283,2020,10,15,1.7,3,14,25,46,texnet2020uhhl,NaN,0,
-104.165,31.6299,2020,10,15,1.6,2.0954,19,8,25,texnet2020uhqt,NaN,0,
-103.358,31.2839,2020,10,16,1.5,3,0,7,48,texnet2020uiaq,NaN,0,
-104.536,31.7191,2020,10,16,1.5,9.2422,5,25,50,texnet2020uild,NaN,0,
-104.149,31.7012,2020,10,16,2.6,6.8771,5,43,8,texnet2020uils,NaN,0,
-104.132,31.7003,2020,10,16,1.8,8.0083,5,48,19,texnet2020uilw,NaN,0,
-104.553,31.7097,2020,10,16,1.7,9.4479,6,59,34,texnet2020uiof,NaN,0,
-103.203,31.1494,2020,10,16,1.8,4.4348,8,33,40,texnet2020uiri,NaN,0,
-104.099,31.5828,2020,10,16,1.8,2.7638,8,58,13,texnet2020uisd,NaN,0,
-102.324,31.9794,2020,10,16,1.9,7.6788,9,25,13,texnet2020uita,NaN,0,
-104.462,31.6341,2020,10,16,1.5,8.9337,10,34,3,texnet2020uivh,NaN,0,
-104.343,31.6551,2020,10,16,2,6.0544,10,57,12,texnet2020uiwb,NaN,0,
-104.34,31.7268,2020,10,16,2.5,6.6714,12,28,45,texnet2020uizc,NaN,0,
-104.232,31.5914,2020,10,16,1.6,10.2706,14,12,38,texnet2020ujcn,NaN,0,
-104.24,31.5849,2020,10,16,1.5,6.6714,14,22,48,texnet2020ujcw,NaN,0,
-104.144,31.703,2020,10,16,1.7,8.4196,18,40,5,texnet2020ujli,NaN,0,
-104.147,31.6994,2020,10,16,1.5,6.0544,19,10,59,texnet2020ujmj,NaN,0,
-104.298,31.6581,2020,10,16,1.6,7.0828,21,39,11,texnet2020ujrg,NaN,0,
-103.279,31.1243,2020,10,17,1.7,1.5041,13,45,16,texnet2020ukxc,NaN,0,
-103.124,31.3762,2020,10,17,1.8,4.5891,15,7,15,texnet2020ukzv,NaN,0,
-103.543,31.2105,2020,10,17,2.2,4.2806,16,20,2,texnet2020ulcf,NaN,0,
-103.537,31.2108,2020,10,17,1.7,4.6148,16,26,47,texnet2020ulcl,NaN,0,
-104.229,31.6121,2020,10,17,1.5,6.1059,23,30,41,texnet2020ulql,NaN,0,
-104.222,31.5933,2020,10,18,1.9,6.1573,0,31,5,texnet2020ulsk,NaN,0,
-104.142,31.6943,2020,10,18,1.6,7.0313,5,42,21,texnet2020umcr,NaN,0,
-104.217,31.5984,2020,10,18,2.1,6.8257,6,41,11,texnet2020umeq,NaN,0,
-104.431,31.6021,2020,10,18,1.5,6.3629,7,9,32,texnet2020umfo,NaN,0,
-104.22,31.5951,2020,10,18,2,6.1573,7,35,22,texnet2020umgl,NaN,0,
-104.251,31.595,2020,10,18,1.6,6.3629,7,59,2,texnet2020umhf,NaN,0,
-104.426,31.6252,2020,10,18,1.9,5.8488,10,38,56,texnet2020ummm,NaN,0,
-103.116,31.3846,2020,10,18,1.8,3.9978,10,44,17,texnet2020ummq,NaN,0,
-104.298,31.6538,2020,10,18,2.8,6.7486,11,13,4,texnet2020umnp,NaN,0,
-104.338,31.7204,2020,10,18,1.5,6.7743,13,18,22,texnet2020umrs,NaN,0,
-104.34,31.7192,2020,10,18,2,6.3372,14,9,30,texnet2020umtl,NaN,0,
-103.939,31.4837,2020,10,18,1.6,4.9747,15,49,55,texnet2020umws,NaN,0,
-103.495,31.2714,2020,10,18,1.7,3.9978,17,25,40,texnet2020umzw,NaN,0,
-104.22,31.5905,2020,10,18,1.5,6.3629,17,37,19,texnet2020unah,NaN,0,
-103.288,31.1323,2020,10,18,2.1,3.4836,18,35,7,texnet2020unce,NaN,0,
-104.109,31.6168,2020,10,19,1.5,6.1573,0,1,31,texnet2020unmy,NaN,0,
-104.109,31.6177,2020,10,19,1.9,6.2601,2,43,37,texnet2020unsh,NaN,0,
-104.116,31.6117,2020,10,19,1.7,7.0313,3,22,8,texnet2020unto,NaN,0,
-104.112,31.7397,2020,10,19,2,7.7255,5,46,28,texnet2020unyi,NaN,0,
-104.114,31.7301,2020,10,19,2,6.5943,6,15,7,texnet2020unzh,NaN,0,
-104.096,31.7216,2020,10,19,1.6,6.6714,7,41,14,texnet2020uocd,NaN,0,
-104.114,31.7353,2020,10,19,1.6,6.8771,14,52,2,texnet2020uoqi,NaN,0,
-104.554,31.6564,2020,10,19,1.8,7.5969,15,41,41,texnet2020uory,NaN,0,
-104.11,31.7372,2020,10,19,1.9,7.8026,15,59,17,texnet2020uoso,NaN,0,
-104.271,31.6165,2020,10,19,2.4,7.0313,16,18,27,texnet2020uote,NaN,0,
-104.108,31.7347,2020,10,19,1.7,6.4915,19,8,38,texnet2020uoyu,NaN,0,
-104.461,31.6599,2020,10,19,1.5,6.7743,19,24,54,texnet2020uozi,NaN,0,
-103.59,31.3089,2020,10,19,1.8,2.8409,19,33,32,texnet2020uozp,NaN,0,
-104.123,31.6094,2020,10,19,1.8,6.7743,21,45,45,texnet2020updz,NaN,0,
-104.376,31.6788,2020,10,19,2.1,6.4658,23,22,44,texnet2020uphe,NaN,0,
-104.366,31.6655,2020,10,20,1.8,7.0313,3,41,43,texnet2020upps,NaN,0,
-103.865,31.9917,2020,10,20,1.7,8.4196,5,53,47,texnet2020upub,NaN,0,
-104.232,31.6461,2020,10,20,1.7,7.237,8,50,8,texnet2020upzw,NaN,0,
-104.436,31.6076,2020,10,20,2.2,6.1573,9,15,27,texnet2020uqas,NaN,0,
-104.231,31.6431,2020,10,20,2,6.1316,9,25,10,texnet2020uqbb,NaN,0,
-104.107,31.6122,2020,10,20,1.6,7.1856,12,30,1,texnet2020uqhd,NaN,0,
-104.112,31.7406,2020,10,20,1.9,6.7486,13,41,34,texnet2020uqjn,NaN,0,
-104.312,31.6489,2020,10,20,1.8,6.1573,15,26,36,texnet2020uqmz,NaN,0,
-101.59,32.4014,2020,10,20,2,8.1923,17,41,57,texnet2020uqrl,NaN,0,
-104.525,31.6502,2020,10,20,2.1,5.8488,17,47,50,texnet2020uqrq,NaN,0,
-104.408,31.6326,2020,10,20,2,6.2601,19,34,25,texnet2020uqvd,NaN,0,
-104.324,31.6497,2020,10,20,1.8,6.1573,21,0,40,texnet2020uqxz,NaN,0,
-104.117,31.7317,2020,10,20,1.7,6.9799,22,58,17,texnet2020urbw,NaN,0,
-104.138,31.556,2020,10,21,1.5,6.6714,0,45,36,texnet2020urfk,NaN,0,
-104.146,31.5642,2020,10,21,1.6,6.4658,0,49,28,texnet2020urfn,NaN,0,
-104.117,31.7271,2020,10,21,1.6,6.7743,2,18,0,texnet2020uril,NaN,0,
-103.455,31.3408,2020,10,21,1.7,3.7407,3,24,21,texnet2020urkq,NaN,0,
-103.876,31.9836,2020,10,21,2.5,8.5481,7,31,27,texnet2020ursu,NaN,0,
-104.148,31.5622,2020,10,21,2.8,6.5429,9,58,48,texnet2020urxr,NaN,0,
-104.319,31.6672,2020,10,21,2,7.6998,12,17,22,texnet2020uscf,NaN,0,
-103.415,31.2966,2020,10,21,1.5,2.7124,17,2,24,texnet2020uslq,NaN,0,
-104.118,31.7369,2020,10,21,1.9,6.8514,17,23,2,texnet2020usmh,NaN,0,
-103.466,30.991,2020,10,21,1.5,2.3525,17,41,22,texnet2020usmx,NaN,0,
-103.101,31.3975,2020,10,21,1.5,2.044,20,15,47,texnet2020usry,NaN,0,
-104.427,31.6109,2020,10,21,1.5,6.1059,21,5,30,texnet2020ustp,NaN,0,
-102.308,32.0535,2020,10,21,2.1,8.5347,23,42,58,texnet2020usyv,NaN,0,
-104.102,31.6113,2020,10,22,1.7,6.8771,2,12,10,texnet2020utdu,NaN,0,
-104.093,31.6141,2020,10,22,1.8,7.0828,6,40,55,texnet2020utmo,NaN,0,
-104.294,31.683,2020,10,22,1.6,6.3629,18,7,54,texnet2020uujh,NaN,0,
-104.297,31.6894,2020,10,22,2.3,6.1573,20,44,9,texnet2020uuoi,NaN,0,
-104.153,31.7002,2020,10,22,1.7,6.7743,21,52,7,texnet2020uuqr,NaN,0,
-104.188,31.5774,2020,10,23,1.7,6.3115,1,25,35,texnet2020uuxt,NaN,0,
-103.254,31.0082,2020,10,23,1.5,4.9233,1,38,23,texnet2020uuyd,NaN,0,
-104.3,31.6896,2020,10,23,2,6.6457,5,28,19,texnet2020uvft,NaN,0,
-103.425,30.9099,2020,10,23,2.9,3.9721,7,21,10,texnet2020uvjl,NaN,0,
