#Network | Station | Location | Channel | Latitude | Longitude | Elevation | Depth | Azimuth | Dip | SensorDescription | Scale | ScaleFreq | ScaleUnits | SampleRate | StartTime | EndTime
N4|451A||BHN|30.615999|-85.746696|20.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02065E8|0.2|m/s|40.0|2014-02-26T18:00:00|2017-07-23T18:00:00
N4|451A||BHN|30.615999|-85.746696|20.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02065E8|0.2|m/s|40.0|2017-07-23T18:00:00|2018-12-01T16:59:59
N4|451A||BHN|30.615999|-85.746696|20.0|0.0|0.0|0.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|6.28316E8|0.2|m/s|40.0|2018-12-01T17:00:00|2019-03-17T00:00:00
N4|451A||BHZ|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Nanometrics Trillium 120 Sec PH Response/Quanterra|5.03883E8|0.2|m/s|40.0|2013-12-16T19:05:00|2014-02-26T17:59:59
N4|451A||BHZ|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02065E8|0.2|m/s|40.0|2014-02-26T18:00:00|2017-07-23T18:00:00
N4|451A||BHZ|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02065E8|0.2|m/s|40.0|2017-07-23T18:00:00|2018-12-01T16:59:59
N4|451A||BHZ|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|6.28316E8|0.2|m/s|40.0|2018-12-01T17:00:00|2019-03-17T00:00:00
N4|451A||HHE|30.615999|-85.746696|20.0|0.0|90.0|0.0|Nanometrics Trillium 120 Sec PH Response/Quanterra|5.03939E8|0.4|m/s|100.0|2013-12-16T19:05:00|2014-02-26T17:59:59
N4|451A||HHE|30.615999|-85.746696|20.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02116E8|0.3|m/s|100.0|2014-02-26T18:00:00|2017-07-23T18:00:00
N4|451A||HHE|30.615999|-85.746696|20.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02116E8|0.3|m/s|100.0|2017-07-23T18:00:00|2018-12-01T16:59:59
N4|451A||HHE|30.615999|-85.746696|20.0|0.0|90.0|0.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|6.2928E8|0.4|m/s|100.0|2018-12-01T17:00:00|2019-03-17T00:00:00
N4|451A||HHN|30.615999|-85.746696|20.0|0.0|0.0|0.0|Nanometrics Trillium 120 Sec PH Response/Quanterra|5.03939E8|0.4|m/s|100.0|2013-12-16T19:05:00|2014-02-26T17:59:59
N4|451A||HHN|30.615999|-85.746696|20.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02116E8|0.3|m/s|100.0|2014-02-26T18:00:00|2017-07-23T18:00:00
N4|451A||HHN|30.615999|-85.746696|20.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02116E8|0.3|m/s|100.0|2017-07-23T18:00:00|2018-12-01T16:59:59
N4|451A||HHN|30.615999|-85.746696|20.0|0.0|0.0|0.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|6.2928E8|0.4|m/s|100.0|2018-12-01T17:00:00|2019-03-17T00:00:00
N4|451A||HHZ|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Nanometrics Trillium 120 Sec PH Response/Quanterra|5.03939E8|0.4|m/s|100.0|2013-12-16T19:05:00|2014-02-26T17:59:59
N4|451A||HHZ|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02116E8|0.3|m/s|100.0|2014-02-26T18:00:00|2017-07-23T18:00:00
N4|451A||HHZ|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.02116E8|0.3|m/s|100.0|2017-07-23T18:00:00|2018-12-01T16:59:59
N4|451A||HHZ|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|6.2928E8|0.4|m/s|100.0|2018-12-01T17:00:00|2019-03-17T00:00:00
N4|451A||LCE|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000000.0|0.0|s|1.0|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A||LCE|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000000.0|0.0|s|1.0|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A||LCQ|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1.0|0.0|percent|1.0|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A||LCQ|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1.0|0.0|percent|1.0|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A||LHE|30.615999|-85.746696|20.0|0.0|90.0|0.0|Nanometrics Trillium 120 Sec PH Response/Quanterra|5.02851E8|0.03|m/s|1.0|2013-12-16T19:05:00|2014-02-26T17:59:59
N4|451A||LHE|30.615999|-85.746696|20.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.01524E8|0.02|m/s|1.0|2014-02-26T18:00:00|2017-07-23T18:00:00
N4|451A||LHE|30.615999|-85.746696|20.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.01524E8|0.02|m/s|1.0|2017-07-23T18:00:00|2018-12-01T16:59:59
N4|451A||LHE|30.615999|-85.746696|20.0|0.0|90.0|0.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|6.26125E8|0.03|m/s|1.0|2018-12-01T17:00:00|2019-03-17T00:00:00
N4|451A||LHN|30.615999|-85.746696|20.0|0.0|0.0|0.0|Nanometrics Trillium 120 Sec PH Response/Quanterra|5.02851E8|0.03|m/s|1.0|2013-12-16T19:05:00|2014-02-26T17:59:59
N4|451A||LHN|30.615999|-85.746696|20.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.01524E8|0.02|m/s|1.0|2014-02-26T18:00:00|2017-07-23T18:00:00
N4|451A||LHN|30.615999|-85.746696|20.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.01524E8|0.02|m/s|1.0|2017-07-23T18:00:00|2018-12-01T16:59:59
N4|451A||LHN|30.615999|-85.746696|20.0|0.0|0.0|0.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|6.26125E8|0.03|m/s|1.0|2018-12-01T17:00:00|2019-03-17T00:00:00
N4|451A||LHZ|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Nanometrics Trillium 120 Sec PH Response/Quanterra|5.02851E8|0.03|m/s|1.0|2013-12-16T19:05:00|2014-02-26T17:59:59
N4|451A||LHZ|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.01524E8|0.02|m/s|1.0|2014-02-26T18:00:00|2017-07-23T18:00:00
N4|451A||LHZ|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|5.01524E8|0.02|m/s|1.0|2017-07-23T18:00:00|2018-12-01T16:59:59
N4|451A||LHZ|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|6.26125E8|0.03|m/s|1.0|2018-12-01T17:00:00|2019-03-17T00:00:00
N4|451A||LOG|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A||LOG|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A||OCF|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A||OCF|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A||UHE|30.615999|-85.746696|20.0|0.0|90.0|0.0|Nanometrics Trillium 120 Sec PH Response/Quanterra|2.92881E7|0.002|m/s|0.01|2013-12-16T19:05:00|2014-02-26T17:59:59
N4|451A||UHE|30.615999|-85.746696|20.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.23174E8|0.002|m/s|0.01|2014-02-26T18:00:00|2017-07-23T18:00:00
N4|451A||UHE|30.615999|-85.746696|20.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.23174E8|0.002|m/s|0.01|2017-07-23T18:00:00|2018-12-01T16:59:59
N4|451A||UHE|30.615999|-85.746696|20.0|0.0|90.0|0.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|3.61582E7|0.002|m/s|0.01|2018-12-01T17:00:00|2019-03-17T00:00:00
N4|451A||UHN|30.615999|-85.746696|20.0|0.0|0.0|0.0|Nanometrics Trillium 120 Sec PH Response/Quanterra|2.92881E7|0.002|m/s|0.01|2013-12-16T19:05:00|2014-02-26T17:59:59
N4|451A||UHN|30.615999|-85.746696|20.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.23174E8|0.002|m/s|0.01|2014-02-26T18:00:00|2017-07-23T18:00:00
N4|451A||UHN|30.615999|-85.746696|20.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.23174E8|0.002|m/s|0.01|2017-07-23T18:00:00|2018-12-01T16:59:59
N4|451A||UHN|30.615999|-85.746696|20.0|0.0|0.0|0.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|3.61582E7|0.002|m/s|0.01|2018-12-01T17:00:00|2019-03-17T00:00:00
N4|451A||UHZ|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Nanometrics Trillium 120 Sec PH Response/Quanterra|2.92881E7|0.002|m/s|0.01|2013-12-16T19:05:00|2014-02-26T17:59:59
N4|451A||UHZ|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.23174E8|0.002|m/s|0.01|2014-02-26T18:00:00|2017-07-23T18:00:00
N4|451A||UHZ|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.23174E8|0.002|m/s|0.01|2017-07-23T18:00:00|2018-12-01T16:59:59
N4|451A||UHZ|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|3.61582E7|0.002|m/s|0.01|2018-12-01T17:00:00|2019-03-17T00:00:00
N4|451A||VCO|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|6.66667|0.0|V|0.1|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A||VCO|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|6.66667|0.0|V|0.1|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A||VEA|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000.0|0.0|A|0.1|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A||VEA|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000.0|0.0|A|0.1|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A||VEC|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000.0|0.0|A|0.1|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A||VEC|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000.0|0.0|A|0.1|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A||VEP|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|6.66667|0.0|V|0.1|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A||VEP|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|6.66667|0.0|V|0.1|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A||VHE|30.615999|-85.746696|20.0|0.0|90.0|0.0|Nanometrics Trillium 120 Sec PH Response/Quanterra|4.17566E8|0.01|m/s|0.1|2013-12-16T19:05:00|2014-02-26T17:59:59
N4|451A||VHE|30.615999|-85.746696|20.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|4.77064E8|0.007|m/s|0.1|2014-02-26T18:00:00|2017-07-23T18:00:00
N4|451A||VHE|30.615999|-85.746696|20.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|4.77064E8|0.007|m/s|0.1|2017-07-23T18:00:00|2018-12-01T16:59:59
N4|451A||VHE|30.615999|-85.746696|20.0|0.0|90.0|0.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|5.16017E8|0.01|m/s|0.1|2018-12-01T17:00:00|2019-03-17T00:00:00
N4|451A||VHN|30.615999|-85.746696|20.0|0.0|0.0|0.0|Nanometrics Trillium 120 Sec PH Response/Quanterra|4.17566E8|0.01|m/s|0.1|2013-12-16T19:05:00|2014-02-26T17:59:59
N4|451A||VHN|30.615999|-85.746696|20.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|4.77064E8|0.007|m/s|0.1|2014-02-26T18:00:00|2017-07-23T18:00:00
N4|451A||VHN|30.615999|-85.746696|20.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|4.77064E8|0.007|m/s|0.1|2017-07-23T18:00:00|2018-12-01T16:59:59
N4|451A||VHN|30.615999|-85.746696|20.0|0.0|0.0|0.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|5.16017E8|0.01|m/s|0.1|2018-12-01T17:00:00|2019-03-17T00:00:00
N4|451A||VHZ|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Nanometrics Trillium 120 Sec PH Response/Quanterra|4.17566E8|0.01|m/s|0.1|2013-12-16T19:05:00|2014-02-26T17:59:59
N4|451A||VHZ|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|4.77064E8|0.007|m/s|0.1|2014-02-26T18:00:00|2017-07-23T18:00:00
N4|451A||VHZ|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|4.77064E8|0.007|m/s|0.1|2017-07-23T18:00:00|2018-12-01T16:59:59
N4|451A||VHZ|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Streckeisen STS-2.5/Quanterra 330 Linear Phase Com|5.16017E8|0.01|m/s|0.1|2018-12-01T17:00:00|2019-03-17T00:00:00
N4|451A||VKI|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1.0|0.0|celsius|0.1|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A||VKI|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1.0|0.0|celsius|0.1|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A||VM0|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A||VM0|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A||VM1|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A||VM1|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A||VM2|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A||VM2|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A||VM3|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A||VM3|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A||VM4|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A||VM4|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A||VM5|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A||VM5|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A||VM6|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A||VM6|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A||VPB|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|percent|0.1|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A||VPB|30.615999|-85.746696|20.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|percent|0.1|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A|00|HH1|30.616|-85.7467|20.0|0.0|0.0|0.0|Velocity Sensor|6.13626E8|0.02|m/s|100.0|2019-03-11T21:30:30|2022-02-24T21:00:00
N4|451A|00|HH1|30.616|-85.7467|20.0|0.0|0.0|0.0|Velocity Sensor|6.13626E8|0.02|m/s|100.0|2022-02-24T21:00:00|2599-12-31T23:59:59
N4|451A|00|HH2|30.616|-85.7467|20.0|0.0|90.0|0.0|Velocity Sensor|6.13626E8|0.02|m/s|100.0|2019-03-11T21:30:30|2022-02-24T21:00:00
N4|451A|00|HH2|30.616|-85.7467|20.0|0.0|90.0|0.0|Velocity Sensor|6.13626E8|0.02|m/s|100.0|2022-02-24T21:00:00|2599-12-31T23:59:59
N4|451A|00|HHZ|30.616|-85.7467|20.0|0.0|0.0|-90.0|Velocity Sensor|6.13626E8|0.02|m/s|100.0|2019-03-11T21:30:30|2022-02-24T21:00:00
N4|451A|00|HHZ|30.616|-85.7467|20.0|0.0|0.0|-90.0|Velocity Sensor|6.13626E8|0.02|m/s|100.0|2022-02-24T21:00:00|2599-12-31T23:59:59
N4|451A|00|LH1|30.616|-85.7467|20.0|0.0|0.0|0.0|Velocity Sensor|6.10723E8|0.02|m/s|1.0|2019-03-11T21:30:30|2022-02-24T21:00:00
N4|451A|00|LH1|30.616|-85.7467|20.0|0.0|0.0|0.0|Velocity Sensor|6.10723E8|0.02|m/s|1.0|2022-02-24T21:00:00|2599-12-31T23:59:59
N4|451A|00|LH2|30.616|-85.7467|20.0|0.0|90.0|0.0|Velocity Sensor|6.10723E8|0.02|m/s|1.0|2019-03-11T21:30:30|2022-02-24T21:00:00
N4|451A|00|LH2|30.616|-85.7467|20.0|0.0|90.0|0.0|Velocity Sensor|6.10723E8|0.02|m/s|1.0|2022-02-24T21:00:00|2599-12-31T23:59:59
N4|451A|00|LHZ|30.616|-85.7467|20.0|0.0|0.0|-90.0|Velocity Sensor|6.10723E8|0.02|m/s|1.0|2019-03-11T21:30:30|2022-02-24T21:00:00
N4|451A|00|LHZ|30.616|-85.7467|20.0|0.0|0.0|-90.0|Velocity Sensor|6.10723E8|0.02|m/s|1.0|2022-02-24T21:00:00|2599-12-31T23:59:59
N4|451A|00|VH1|30.616|-85.7467|20.0|0.0|0.0|0.0|Velocity Sensor|6.03542E8|0.02|m/s|0.1|2019-03-11T21:30:30|2022-02-24T21:00:00
N4|451A|00|VH1|30.616|-85.7467|20.0|0.0|0.0|0.0|Velocity Sensor|6.03542E8|0.02|m/s|0.1|2022-02-24T21:00:00|2599-12-31T23:59:59
N4|451A|00|VH2|30.616|-85.7467|20.0|0.0|90.0|0.0|Velocity Sensor|6.03542E8|0.02|m/s|0.1|2019-03-11T21:30:30|2022-02-24T21:00:00
N4|451A|00|VH2|30.616|-85.7467|20.0|0.0|90.0|0.0|Velocity Sensor|6.03542E8|0.02|m/s|0.1|2022-02-24T21:00:00|2599-12-31T23:59:59
N4|451A|00|VHZ|30.616|-85.7467|20.0|0.0|0.0|-90.0|Velocity Sensor|6.03542E8|0.02|m/s|0.1|2019-03-11T21:30:30|2022-02-24T21:00:00
N4|451A|00|VHZ|30.616|-85.7467|20.0|0.0|0.0|-90.0|Velocity Sensor|6.03542E8|0.02|m/s|0.1|2022-02-24T21:00:00|2599-12-31T23:59:59
N4|451A|00|VMU|30.616|-85.7467|20.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2019-03-11T21:30:30|2022-02-24T21:00:00
N4|451A|00|VMU|30.616|-85.7467|20.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2022-02-24T21:00:00|2599-12-31T23:59:59
N4|451A|00|VMV|30.616|-85.7467|20.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2019-03-11T21:30:30|2022-02-24T21:00:00
N4|451A|00|VMV|30.616|-85.7467|20.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2022-02-24T21:00:00|2599-12-31T23:59:59
N4|451A|00|VMW|30.616|-85.7467|20.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2019-03-11T21:30:30|2022-02-24T21:00:00
N4|451A|00|VMW|30.616|-85.7467|20.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2022-02-24T21:00:00|2599-12-31T23:59:59
N4|451A|30|LDO|30.616|-85.7467|20.0|0.0|0.0|0.0|Pressure||||1.0|2019-03-11T21:30:30|2599-12-31T23:59:59
N4|451A|31|LDO|30.616|-85.7467|20.0|0.0|0.0|0.0|Pressure||||1.0|2019-03-11T21:30:30|2599-12-31T23:59:59
N4|451A|32|BDF|30.616|-85.7467|20.0|0.0|0.0|0.0|Pressure|63754.0|0.5|Pa|40.0|2019-03-11T21:30:30|2599-12-31T23:59:59
N4|451A|EP|BDF|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Hyperion microbarometer/Q330 w/Environmental Proce|64704.1|0.5|Pa|40.0|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A|EP|BDF|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Hyperion microbarometer/Q330 w/Environmental Proce|64704.1|0.5|Pa|40.0|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A|EP|BDO|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Setra 278 microbarometer/Q330 w/Environmental Proc||||40.0|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A|EP|BDO|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Setra 278 microbarometer/Q330 w/Environmental Proc||||40.0|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A|EP|LCE|30.615999|-85.746696|20.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|1000000.0|0.0|SEC|1.0|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A|EP|LCE|30.615999|-85.746696|20.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|1000000.0|0.0|SEC|1.0|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A|EP|LCO|30.615999|-85.746696|20.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|1.0|0.0|V|1.0|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A|EP|LCO|30.615999|-85.746696|20.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|1.0|0.0|V|1.0|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A|EP|LDF|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Hyperion microbarometer/Q330 w/Environmental Proce|64704.1|0.5|Pa|1.0|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A|EP|LDF|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Hyperion microbarometer/Q330 w/Environmental Proce|64704.1|0.5|Pa|1.0|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A|EP|LDM|30.615999|-85.746696|20.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|10.0|0.0|Pa|1.0|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A|EP|LDM|30.615999|-85.746696|20.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|10.0|0.0|Pa|1.0|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A|EP|LDO|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Setra 278 microbarometer/Q330 w/Environmental Proc||||1.0|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A|EP|LDO|30.615999|-85.746696|20.0|0.0|0.0|-90.0|Setra 278 microbarometer/Q330 w/Environmental Proc||||1.0|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A|EP|LEP|30.615999|-85.746696|20.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|10.0|0.0|V|1.0|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A|EP|LEP|30.615999|-85.746696|20.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|10.0|0.0|V|1.0|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A|EP|LIM|30.615999|-85.746696|20.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|1.0|0.0|percent|1.0|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A|EP|LIM|30.615999|-85.746696|20.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|1.0|0.0|percent|1.0|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|451A|EP|LKM|30.615999|-85.746696|20.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|10.0|0.0|celsius|1.0|2013-12-16T19:05:00|2017-07-23T18:00:00
N4|451A|EP|LKM|30.615999|-85.746696|20.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|10.0|0.0|celsius|1.0|2017-07-23T18:00:00|2019-03-17T00:00:00
N4|456A||ACE|30.7248|-82.022301|26.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2013-12-19T18:10:45|2017-10-07T15:00:00
N4|456A||ACE|30.7248|-82.022301|26.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2017-10-07T15:00:00|2019-03-17T00:00:00
