#Network | Station | Location | Channel | Latitude | Longitude | Elevation | Depth | Azimuth | Dip | SensorDescription | Scale | ScaleFreq | ScaleUnits | SampleRate | StartTime | EndTime
ZW|IFSC||EHN|32.875164|-96.906059|134.0|0.2|0.0|0.0|L-28LB, 4.5 Hz, 31.3 V/m/s, Rc=395 Ohms, Rs=none-R|77690.6|0.05|M/S|200.0|2017-11-20T19:31:20|2017-12-31T23:59:59
ZW|IFSC||EHZ|32.875164|-96.906059|134.0|0.2|0.0|-90.0|L-28LB, 4.5 Hz, 31.3 V/m/s, Rc=395 Ohms, Rs=none-R|77690.6|0.05|M/S|200.0|2017-11-20T19:31:20|2017-12-31T23:59:59
ZW|IFSC||LOG|32.875198|-96.906097|134.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2017-11-20T19:31:20|2018-12-31T23:59:59
ZW|IFSC|00|EHE|32.875198|-96.906097|134.0|0.0|90.0|0.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|M/S|200.0|2017-11-20T19:31:20|2018-12-31T23:59:59
ZW|IFSC|00|EHN|32.875198|-96.906097|134.0|0.0|0.0|0.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|M/S|200.0|2017-11-20T19:31:20|2018-12-31T23:59:59
ZW|IFSC|00|EHZ|32.875198|-96.906097|134.0|0.0|0.0|90.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|M/S|200.0|2017-11-20T19:31:20|2018-12-31T23:59:59
ZW|IFSC|01|EHE|32.875164|-96.906059|134.0|0.2|90.0|0.0|L-28LB, 4.5 Hz, 31.3 V/m/s, Rc=395 Ohms, Rs=none-R|77690.6|0.05|M/S|200.0|2017-11-20T19:31:20|2017-12-31T23:59:59
ZW|IFSC|01|EHN|32.875164|-96.906059|134.0|0.2|0.0|0.0|L-28LB, 4.5 Hz, 31.3 V/m/s, Rc=395 Ohms, Rs=none-R|77690.6|0.05|M/S|200.0|2017-11-20T19:31:20|2017-12-31T23:59:59
ZW|IFSC|01|EHZ|32.875164|-96.906059|134.0|0.2|0.0|-90.0|L-28LB, 4.5 Hz, 31.3 V/m/s, Rc=395 Ohms, Rs=none-R|77690.6|0.05|M/S|200.0|2017-11-20T19:31:20|2017-12-31T23:59:59
ZW|IGC1||EHZ|32.888802|-96.922836|230.0|0.0|0.0|-90.0|Mark Products L28 Vertical/Reftek 125  w/LOG chann|5.57658E7|10.0|M/S|200.0|2015-01-08T00:00:00|2015-01-17T23:59:59
ZW|IGC1||LOG|32.888802|-96.922836|230.0|0.0|0.0|0.0|Reftek 125  w/LOG channel||||0.0|2015-01-08T00:00:00|2015-01-17T23:59:59
ZW|IKWT||EHZ|32.842751|-96.925613|230.0|0.0|0.0|-90.0|Mark Products L28 Vertical/Reftek 125  w/LOG chann|5.57658E7|10.0|M/S|200.0|2015-01-07T21:00:00|2015-01-17T23:59:59
ZW|IKWT||LOG|32.842751|-96.925613|230.0|0.0|0.0|0.0|Reftek 125  w/LOG channel||||0.0|2015-01-07T21:00:00|2015-01-17T23:59:59
ZW|ILCC||LOG|32.861|-96.9472|158.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2015-02-20T00:00:00|2023-12-31T23:59:59
ZW|ILCC||VM1|32.86095|-96.947212|158.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2015-02-20T00:00:00|2015-12-31T23:59:59
ZW|ILCC||VM2|32.86095|-96.947212|158.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2015-02-20T00:00:00|2015-12-31T23:59:59
ZW|ILCC||VM3|32.86095|-96.947212|158.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2015-02-20T00:00:00|2015-12-31T23:59:59
ZW|ILCC|00|EH1|32.861|-96.9472|158.0|0.0|0.0|0.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|m/s|200.0|2015-02-20T00:00:00|2023-12-31T23:59:59
ZW|ILCC|00|EH2|32.861|-96.9472|158.0|0.0|90.0|0.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|m/s|200.0|2015-02-20T00:00:00|2023-12-31T23:59:59
ZW|ILCC|00|EHE|32.861|-96.947197|158.0|0.0|90.0|0.0|Mark Products L28/Reftek 130 Datalogger|1.88245E7|10.0|M/S|200.0|2018-01-01T00:00:00|2018-12-31T23:59:59
ZW|ILCC|00|EHN|32.861|-96.947197|158.0|0.0|0.0|0.0|Mark Products L28/Reftek 130 Datalogger|1.88245E7|10.0|M/S|200.0|2018-01-01T00:00:00|2018-12-31T23:59:59
ZW|ILCC|00|EHZ|32.861|-96.9472|158.0|0.0|0.0|90.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|m/s|200.0|2015-02-20T00:00:00|2023-12-31T23:59:59
ZW|ILCC|00|HH1|32.86095|-96.947212|158.0|0.0|0.0|0.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|M/S|200.0|2015-02-20T00:00:00|2017-12-31T23:59:59
ZW|ILCC|00|HH2|32.86095|-96.947212|158.0|0.0|90.0|0.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|M/S|200.0|2015-02-20T00:00:00|2017-12-31T23:59:59
ZW|ILCC|00|HHZ|32.86095|-96.947212|158.0|0.0|0.0|90.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|M/S|200.0|2015-02-20T00:00:00|2017-12-31T23:59:59
ZW|ILYC||EHZ|32.82336|-96.951874|230.0|0.0|0.0|-90.0|Mark Products L28 Vertical/Reftek 125  w/LOG chann|5.57658E7|10.0|M/S|200.0|2015-01-07T21:00:00|2015-01-17T23:59:59
ZW|ILYC||LOG|32.82336|-96.951874|230.0|0.0|0.0|0.0|Reftek 125  w/LOG channel||||0.0|2015-01-07T21:00:00|2015-01-17T23:59:59
ZW|INWW||EHZ|32.854172|-96.881569|230.0|0.0|0.0|-90.0|Mark Products L28 Vertical/Reftek 125  w/LOG chann|5.57658E7|10.0|M/S|200.0|2015-01-08T00:00:00|2015-01-17T23:59:59
ZW|INWW||LOG|32.854172|-96.881569|230.0|0.0|0.0|0.0|Reftek 125  w/LOG channel||||0.0|2015-01-08T00:00:00|2015-01-17T23:59:59
ZW|IPD1||EHE|32.889|-96.9333|128.0|0.0|70.0|0.0|Sprengnether S6000/Guralp CMG6TD Datalogger|8.74353E8|8.0|m/s|200.0|2015-01-17T00:00:00|2016-06-21T20:05:20
ZW|IPD1||EHN|32.889|-96.9333|128.0|0.0|340.0|0.0|Sprengnether S6000/Guralp CMG6TD Datalogger|8.74353E8|8.0|m/s|200.0|2015-01-17T00:00:00|2016-06-21T20:05:20
ZW|IPD1||EHZ|32.889|-96.9333|128.0|0.0|0.0|90.0|Sprengnether S6000/Guralp CMG6TD Datalogger|8.74353E8|8.0|m/s|200.0|2015-01-17T00:00:00|2016-06-21T20:05:20
ZW|IPD1||LOG|32.889|-96.9333|128.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2015-01-17T00:00:00|2023-12-31T23:59:59
ZW|IPD1|00|ENE|32.889|-96.9333|128.0|0.0|70.0|0.0|Episensor 200 Hz 10 Volt per g/Reftek 130 Datalogg|642027.0|0.03|m/s**2|200.0|2015-01-17T00:00:00|2023-12-31T23:59:59
ZW|IPD1|00|ENN|32.889|-96.9333|128.0|0.0|340.0|0.0|Episensor 200 Hz 10 Volt per g/Reftek 130 Datalogg|642027.0|0.03|m/s**2|200.0|2015-01-17T00:00:00|2023-12-31T23:59:59
ZW|IPD1|00|ENZ|32.889|-96.9333|128.0|0.0|0.0|-90.0|Episensor 200 Hz 10 Volt per g/Reftek 130 Datalogg|642027.0|0.03|m/s**2|200.0|2015-01-17T00:00:00|2023-12-31T23:59:59
ZW|IPD1V||LOG|32.8888|-96.9334|148.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2017-01-25T00:00:00|2023-12-31T23:59:59
ZW|IPD1V|01|EH1|32.8888|-96.9334|148.0|0.0|0.0|0.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|m/s|200.0|2017-01-25T00:00:00|2023-12-31T23:59:59
ZW|IPD1V|01|EH2|32.8888|-96.9334|148.0|0.0|90.0|0.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|m/s|200.0|2017-01-25T00:00:00|2023-12-31T23:59:59
ZW|IPD1V|01|EHZ|32.8888|-96.9334|148.0|0.0|0.0|90.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|m/s|200.0|2017-01-25T00:00:00|2023-12-31T23:59:59
ZW|IPDM||EHZ|32.815788|-96.951889|230.0|0.0|0.0|-90.0|Mark Products L28 Vertical/Reftek 125  w/LOG chann|5.57658E7|10.0|M/S|200.0|2015-01-07T21:00:00|2015-01-17T23:59:59
ZW|IPDM||LOG|32.815788|-96.951889|230.0|0.0|0.0|0.0|Reftek 125  w/LOG channel||||0.0|2015-01-07T21:00:00|2015-01-17T23:59:59
ZW|ITL1||EHZ|32.8489|-96.899|230.0|0.0|0.0|90.0|Geospace/Reftek 125  w/LOG channel|5.01933E8|10.0|m/s|200.0|2015-01-07T21:00:00|2015-01-17T23:59:59
ZW|ITL1||LOG|32.8489|-96.899|230.0|0.0|0.0|0.0|Reftek 125  w/LOG channel||||0.0|2015-01-07T21:00:00|2015-01-17T23:59:59
ZW|ITL1||LOG|32.8489|-96.899|230.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2015-01-27T00:00:00|2023-12-31T23:59:59
ZW|ITL1||VM1|32.8489|-96.899002|230.0|0.0|0.0|0.0|Reftek 130 Datalogger|0.0|0.0|V|0.1|2015-01-27T00:00:00|2016-12-31T23:59:59
ZW|ITL1||VM2|32.8489|-96.899002|230.0|0.0|0.0|0.0|Reftek 130 Datalogger|0.0|0.0|V|0.1|2015-01-27T00:00:00|2016-12-31T23:59:59
ZW|ITL1||VM3|32.8489|-96.899002|230.0|0.0|0.0|0.0|Reftek 130 Datalogger|0.0|0.0|V|0.1|2015-01-27T00:00:00|2016-12-31T23:59:59
ZW|ITL1|00|EHE|32.8489|-96.899|230.0|0.0|270.0|0.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|m/s|200.0|2015-01-27T00:00:00|2023-12-31T23:59:59
ZW|ITL1|00|EHN|32.8489|-96.899|230.0|0.0|180.0|0.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|m/s|200.0|2015-01-27T00:00:00|2023-12-31T23:59:59
ZW|ITL1|00|EHZ|32.8489|-96.899|230.0|0.0|0.0|90.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|m/s|200.0|2015-01-27T00:00:00|2023-12-31T23:59:59
ZW|ITL2||EHZ|32.840199|-96.891502|230.0|0.0|0.0|-90.0|Mark Products L28/Reftek 125  w/LOG channel|6.27417E7|10.0|M/S|200.0|2014-01-07T00:00:00|2014-01-17T23:59:59
ZW|ITL2||EHZ|32.84024|-96.891518|230.0|0.0|0.0|-90.0|Mark Products L28 Vertical/Reftek 125  w/LOG chann|5.57658E7|10.0|M/S|200.0|2015-01-07T00:00:00|2017-12-31T23:59:59
ZW|ITL2||LOG|32.840199|-96.891502|230.0|0.0|0.0|0.0|Reftek 125  w/LOG channel||||0.0|2014-01-07T00:00:00|2014-01-17T23:59:59
ZW|ITL2||LOG|32.84024|-96.891518|230.0|0.0|0.0|0.0|Reftek 125  w/LOG channel||||0.0|2015-01-07T00:00:00|2017-12-31T23:59:59
ZW|ITL3||EHZ|32.851318|-96.906349|230.0|0.0|0.0|-90.0|Mark Products L28 Vertical/Reftek 125  w/LOG chann|5.57658E7|10.0|M/S|200.0|2014-01-07T21:00:00|2014-01-17T23:59:59
ZW|ITL3||EHZ|32.851299|-96.906403|230.0|0.0|0.0|-90.0|Mark Products L28/Reftek 125  w/LOG channel|6.27417E7|10.0|M/S|200.0|2015-01-07T00:00:00|2015-01-16T21:52:55
ZW|ITL3||LOG|32.851318|-96.906349|230.0|0.0|0.0|0.0|Reftek 125  w/LOG channel||||0.0|2014-01-07T21:00:00|2014-01-17T23:59:59
ZW|ITL3||LOG|32.851299|-96.906403|230.0|0.0|0.0|0.0|Reftek 125  w/LOG channel||||0.0|2015-01-07T00:00:00|2015-01-17T23:59:59
ZW|ITSC||LOG|32.8903|-96.8498|158.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2015-01-11T00:00:00|2023-12-31T23:59:59
ZW|ITSC||VM1|32.890301|-96.8498|158.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2015-01-11T00:00:00|2016-12-31T23:59:59
ZW|ITSC||VM2|32.890301|-96.8498|158.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2015-01-11T00:00:00|2016-12-31T23:59:59
ZW|ITSC||VM3|32.890301|-96.8498|158.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2015-01-11T00:00:00|2016-12-31T23:59:59
ZW|ITSC|00|EHE|32.8903|-96.8498|158.0|0.0|90.0|0.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|m/s|200.0|2015-01-11T00:00:00|2023-12-31T23:59:59
ZW|ITSC|00|EHN|32.8903|-96.8498|158.0|0.0|0.0|0.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|m/s|200.0|2015-01-11T00:00:00|2023-12-31T23:59:59
ZW|ITSC|00|EHZ|32.8903|-96.8498|158.0|0.0|0.0|90.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|m/s|200.0|2015-01-11T00:00:00|2023-12-31T23:59:59
ZW|ITSC|00|LOG|32.890301|-96.8498|158.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2015-01-12T00:00:00|2016-12-30T23:59:59
ZW|ITSC|00|LOG|32.890301|-96.8498|158.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2017-01-01T00:00:00|2018-12-31T23:59:59
ZW|IUD1||EHZ|32.841999|-96.916382|230.0|0.0|0.0|-90.0|Mark Products L28 Vertical/Reftek 125  w/LOG chann|5.57658E7|10.0|M/S|200.0|2014-01-07T21:00:00|2014-01-17T23:59:59
ZW|IUD1||EHZ|32.841999|-96.916397|230.0|0.0|0.0|-90.0|Mark Products L28/Reftek 125  w/LOG channel|6.27417E7|10.0|M/S|200.0|2015-01-07T21:00:00|2015-01-17T23:59:59
ZW|IUD1||LOG|32.841999|-96.916382|230.0|0.0|0.0|0.0|Reftek 125  w/LOG channel||||0.0|2014-01-07T21:00:00|2014-01-17T23:59:59
ZW|IUD1||LOG|32.841999|-96.916397|230.0|0.0|0.0|0.0|Reftek 125  w/LOG channel||||0.0|2015-01-07T00:00:00|2015-01-17T23:59:59
ZW|IUD2||EHZ|32.851429|-96.926697|230.0|0.0|0.0|-90.0|Mark Products L28 Vertical/Reftek 125  w/LOG chann|5.57658E7|10.0|M/S|200.0|2014-01-07T21:00:00|2014-01-17T23:59:59
ZW|IUD2||EHZ|32.851398|-96.926697|230.0|0.0|0.0|-90.0|Mark Products L28/Reftek 125  w/LOG channel|6.27417E7|10.0|M/S|200.0|2015-01-07T21:00:00|2015-01-17T23:59:59
ZW|IUD2||LOG|32.851429|-96.926697|230.0|0.0|0.0|0.0|Reftek 125  w/LOG channel||||0.0|2014-01-07T21:00:00|2014-01-17T23:59:59
ZW|IUD2||LOG|32.851398|-96.926697|230.0|0.0|0.0|0.0|Reftek 125  w/LOG channel||||0.0|2015-01-07T00:00:00|2015-01-17T23:59:59
ZW|IUD3||EHZ|32.8447|-96.932747|230.0|0.0|0.0|-90.0|Mark Products L28 Vertical/Reftek 125  w/LOG chann|5.57658E7|10.0|M/S|200.0|2014-01-07T21:00:00|2014-01-17T23:59:59
ZW|IUD3||EHZ|32.8447|-96.932701|230.0|0.0|0.0|-90.0|Mark Products L28/Reftek 125  w/LOG channel|6.27417E7|10.0|M/S|200.0|2015-01-07T21:00:00|2015-01-17T23:59:59
ZW|IUD3||LOG|32.8447|-96.932747|230.0|0.0|0.0|0.0|Reftek 125  w/LOG channel||||0.0|2014-01-07T21:00:00|2014-01-17T23:59:59
ZW|IUD3||LOG|32.8447|-96.932701|230.0|0.0|0.0|0.0|Reftek 125  w/LOG channel||||0.0|2015-01-07T00:00:00|2015-01-17T23:59:59
ZW|LLGR||LOG|33.1821|-96.7872|223.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2018-02-27T16:46:34|2021-06-10T21:34:00
ZW|LLGR|01|EHE|33.1821|-96.7872|223.0|0.0|90.0|0.0|Mark Products L28/Reftek 130 Datalogger|5.87086E8|8.0|m/s|100.0|2018-02-27T16:46:34|2021-06-10T21:34:00
ZW|LLGR|01|EHN|33.1821|-96.7872|223.0|0.0|0.0|0.0|Mark Products L28/Reftek 130 Datalogger|5.87086E8|8.0|m/s|100.0|2018-02-27T16:46:34|2021-06-10T21:34:00
ZW|LLGR|01|EHZ|33.1821|-96.7872|223.0|0.0|0.0|90.0|Mark Products L28/Reftek 130 Datalogger|5.87086E8|8.0|m/s|100.0|2018-02-27T16:46:34|2021-06-10T21:34:00
