@publicID,preferredOriginID,region,date,magnitude,latitude,longitude,depth [km],latitude error [km],longitude error [km],depth error [km],minimum station distance [km],phase count,station count,mag_e,rms [s]
smi:local/texnet2020ften,smi:local/Origin/20221020160047.7802.45788,Western Texas,2020-03-22 15:32:59.149672,1.9815585880000002,32.12072754,-102.6619797,1.421673775,5.170610428,5.920358658,6.15459919,0.09575615822999999,6.0,6.0,0.31912336609999997,0.1220422935
smi:local/texnet2020eixm,smi:local/Origin/20221020160339.999917.45782,Western Texas,2020-03-02 19:05:56.896548,1.963739242,31.92971611,-102.3169022,4.564623356,5.266959667,2.961863756,4.508200645,0.08926139772,6.0,4.0,0.09296220512,0.08741662683
smi:local/texnet2020xeoc,smi:local/Origin/20221020160334.643078.45809,Western Texas,2020-11-25 18:58:52.733570,1.9579142219999999,32.10261917,-102.1267776,4.922389984,36.09528732,7.727173805,8.766122818,0.1476177722,6.0,5.0,0.3409164606,0.014961371159999999
smi:local/texnet2019jyes,smi:local/Origin/20221020160106.960962.45778,Western Texas,2019-05-22 07:28:16.870691,1.949552565,32.16701126,-102.6572571,4.0472583769999995,2.704922438,2.5133044719999997,2.406722784,0.10296564550000001,7.0,5.0,0.2458088977,0.18048043170000003
smi:local/texnet2019cvqk,smi:local/Origin/20221020160356.465951.45776,Western Texas,2019-02-10 07:12:27.136902,1.947757977,32.1408577,-102.64150240000001,3.631930828,2.817466497,2.339628935,2.57789135,0.08105909824,8.0,6.0,0.2897329,0.2507858436
smi:local/texnet2020rybf,smi:local/Origin/20221020160124.950435.45764,Western Texas,2020-09-12 01:59:33.762022,1.947216021,31.97123528,-102.314621,6.499643803,6.207391262000001,6.280910492,9.307112694,0.01843666472,6.0,4.0,0.41000158770000006,0.05809247999
smi:local/texnet2020lzgg,smi:local/Origin/20221020160142.052205.45766,Western Texas,2020-06-19 08:27:16.524425,1.938529128,32.42687607,-101.70875550000001,10.42025471,4.479747772,4.360772133,10.22010612,0.2364383191,6.0,5.0,0.2302614522,0.0735039768
smi:local/texnet2020nray,smi:local/Origin/20221020160143.94073.45814,Western Texas,2020-07-13 07:45:48.996230,1.9375626419999998,32.10057831,-102.1242752,4.903014183,35.43390656,7.459789753,8.389209747,0.1477859765,6.0,5.0,0.2217886769,0.01402336355
smi:local/texnet2020fufv,smi:local/Origin/20221020160319.048386.45766,Western Texas,2020-03-23 05:20:47.332555,1.9279875119999998,31.91785049,-102.314003,4.143271446,5.664772987,2.924220085,4.999723434,0.09755898267,6.0,4.0,0.42209822659999996,0.038681147549999996
smi:local/texnet2019uquw,smi:local/Origin/20221020160104.49359.45802,Western Texas,2019-10-21 19:25:42.034721,1.923662549,31.97930908,-102.33605190000002,5.181122303,7.343401432,3.096844196,8.589869499,0.07388611883,6.0,4.0,0.20241026410000001,0.06523809282000001
smi:local/texnet2020qfei,smi:local/Origin/20221020160115.817408.45774,Western Texas,2020-08-18 12:26:30.103469,1.9146903069999999,32.01699829,-102.2837372,6.355427742000001,26.20889664,8.520550728,16.52482033,0.0309699811,6.0,4.0,0.1386808411,0.015493977439999999
smi:local/texnet2020minh,smi:local/Origin/20221020160343.332114.45820,Western Texas,2020-06-24 10:14:05.064195,1.914183475,31.92970657,-102.3469772,4.334583282,5.572529316000001,2.650811195,4.640450954,0.1068140641,6.0,4.0,0.2459426275,0.049400068820000004
